Base Word;Translate (uzbek);Guideword;Level;Part of Speech;Topic;Details;
take down sth or take sth down;;;B2;phrasal verb;people: actions;Details;
throw out sb or throw sb out;;;B2;phrasal verb;people: actions;Details;
tie up sb/sth or tie sb/sth up;;;B2;phrasal verb;people: actions;Details;
try out sth or try sth out;;;B2;phrasal verb;people: actions;Details;
turn out;;GO;B2;phrasal verb;people: actions;Details;
use up sth or use sth up;;;B2;phrasal verb;people: actions;Details;
wear sb out or wear out sb;;;B2;phrasal verb;people: actions;Details;
work at sth;;;B2;phrasal verb;people: actions;Details;
work on sth;;;B2;phrasal verb;people: actions;Details;
work sth out or work out sth;;;B2;phrasal verb;people: actions;Details;
pass (the) time;;;B2;phrase;people: actions;Details;
pay sb/sth a visit or pay a visit to sb/sth;;;B2;phrase;people: actions;Details;
pitch a tent;;;B2;phrase;people: actions;Details;
pull yourself along/up, etc.;;;B2;phrase;people: actions;Details;
push yourself;;;B2;phrase;people: actions;Details;
can/can't/could, etc. reach (sth);;;B2;phrase;people: actions;Details;
rest your eyes/feet/legs, etc.;;;B2;phrase;people: actions;Details;
return to sth;;;B2;phrase;people: actions;Details;
roll (sth) across/around/over, etc.;;;B2;phrase;people: actions;Details;
slam sth down/onto/into, etc.;;;B2;phrase;people: actions;Details;
slide (sth) across/down/along, etc.;;;B2;phrase;people: actions;Details;
splash about/around/through, etc.;;;B2;phrase;people: actions;Details;
stand (sth) in/against/by, etc. sth;;;B2;phrase;people: actions;Details;
stick (sth) in/into/through, etc.;;;B2;phrase;people: actions;Details;
take turns or take it in turns;;;B2;phrase;people: actions;Details;
wind (sth) around/round, etc. sth;;;B2;phrase;people: actions;Details;
(be) in your nineties;;;B2;phrase;people: appearance;Details;
(be) in your seventies;;;B2;phrase;people: appearance;Details;
(be) in your sixties;;;B2;phrase;people: appearance;Details;
(be) in your thirties;;;B2;phrase;people: appearance;Details;
(be) in your twenties;;;B2;phrase;people: appearance;Details;
the young;;;B2;phrase;people: appearance;Details;
sb's youth;;;B2;phrase;people: appearance;Details;
pour sth out or pour out sth;;;B2;phrasal verb;people: personality;Details;
put off sb or put sb off (sb/sth/doing sth);;;B2;phrasal verb;people: personality;Details;
put up with sth/sb;;;B2;phrasal verb;people: personality;Details;
rely on/upon sb/sth;;TRUST;B2;phrasal verb;people: personality;Details;
needs;;;B2;phrase;people: personality;Details;
play a joke/trick on sb;;;B2;phrase;people: personality;Details;
be too proud (to do sth);;;B2;phrase;people: personality;Details;
take a risk;;;B2;phrase;people: personality;Details;
sound angry/happy/rude, etc.;;;B2;phrase;people: personality;Details;
bored/scared/worried, etc. stiff;;;B2;phrase;people: personality;Details;
be sure of sth;;;B2;phrase;people: personality;Details;
be sure of yourself;;;B2;phrase;people: personality;Details;
can tell;;;B2;phrase;people: personality;Details;
values;;;B2;phrase;people: personality;Details;
stand by sb;;;B2;phrasal verb;relationships;Details;
stand up sb or stand sb up;;;B2;phrasal verb;relationships;Details;
take after sb;;;B2;phrasal verb;relationships;Details;
sell out;;;B2;phrasal verb;shopping;Details;
out of stock;;;B2;phrase;shopping;Details;
sales;;;B2;phrase;shopping;Details;
save a goal;;;B2;phrase;shopping;Details;
stay over;;;B2;phrasal verb;travel;Details;
open up (sth) or open (sth) up;;;B2;phrasal verb;work;Details;
pick up sth or pick sth up;;;B2;phrasal verb;work;Details;
take off sth or take sth off;;NOT WORK;B2;phrasal verb;work;Details;
off duty;;;B2;phrase;work;Details;
on duty;;;B2;phrase;work;Details;
the sack;;;B2;phrase;work;Details;
be unclear about sth;;;B2;phrase;;Details;
the supernatural;;;B2;phrase;;Details;
be prepared to do sth;;;B2;phrase;;Details;
whenever possible;;;B2;phrase;;Details;
wherever possible;;;B2;phrase;;Details;
preparations;;;B2;phrase;;Details;
the reality/realities of sth;;;B2;phrase;;Details;
become a reality;;;B2;phrase;;Details;
strictly forbidden/prohibited;;;B2;phrase;;Details;
differ/vary widely;;;B2;phrase;;Details;
pass away;;;B2;phrasal verb;;Details;
pay off;;;B2;phrasal verb;;Details;
pile up;;;B2;phrasal verb;;Details;
plug sth in;;;B2;phrasal verb;;Details;
pull down sth or pull sth down;;;B2;phrasal verb;;Details;
pull in/into sth;;;B2;phrasal verb;;Details;
pull out;;;B2;phrasal verb;;Details;
pull over;;;B2;phrasal verb;;Details;
pull up;;;B2;phrasal verb;;Details;
put sth together or put together sth;;JOIN PARTS;B2;phrasal verb;;Details;
put up sth or put sth up;;BUILD;B2;phrasal verb;;Details;
put up sb or put sb up;;;B2;phrasal verb;;Details;
result in sth;;;B2;phrasal verb;;Details;
run into sth;;;B2;phrasal verb;;Details;
run out;;ALL USED;B2;phrasal verb;;Details;
run over sb/sth or run sb/sth over;;;B2;phrasal verb;;Details;
see off sb or see sb off;;;B2;phrasal verb;;Details;
see through sb/sth;;;B2;phrasal verb;;Details;
send off sth or send sth off;;;B2;phrasal verb;;Details;
show off;;;B2;phrasal verb;;Details;
shut (sth) down or shut down (sth);;;B2;phrasal verb;;Details;
soak up sth or soak sth up;;;B2;phrasal verb;;Details;
stand out;;BE BETTER;B2;phrasal verb;;Details;
stay up;;;B2;phrasal verb;;Details;
stick out;;;B2;phrasal verb;;Details;
stick with sth/sb;;;B2;phrasal verb;;Details;
stop over;;;B2;phrasal verb;;Details;
be taken in;;;B2;phrasal verb;;Details;
take off;;SUCCEED;B2;phrasal verb;;Details;
take on sb or take sb on;;;B2;phrasal verb;;Details;
take out sth or take sth out;;MONEY;B2;phrasal verb;;Details;
take over (sth) or take (sth) over;;;B2;phrasal verb;;Details;
take up sth or take sth up;;FILL;B2;phrasal verb;;Details;
think over sth or think sth over;;;B2;phrasal verb;;Details;
think through sth or think sth through;;;B2;phrasal verb;;Details;
turn (sth) back;;;B2;phrasal verb;;Details;
turn up (somewhere);;;B2;phrasal verb;;Details;
wear off;;;B2;phrasal verb;;Details;
work out;;BECOME BETTER;B2;phrasal verb;;Details;
neither ... nor;;;B2;phrase;;Details;
the weekend/week/Thursday, etc. after next;;;B2;phrase;;Details;
the nineties;;;B2;phrase;;Details;
no such thing;;;B2;phrase;;Details;
not only;;;B2;phrase;;Details;
not quite;;;B2;phrase;;Details;
nothing but;;;B2;phrase;;Details;
be/have nothing to do with sb;;;B2;phrase;;Details;
for nothing;;;B2;phrase;;Details;
now and then;;;B2;phrase;;Details;
any day/minute/time, etc. now;;;B2;phrase;;Details;
a number of sth;;;B2;phrase;;Details;
be obliged to do sth;;;B2;phrase;;Details;
on top of sth;;;B2;phrase;;Details;
(every) once in a while;;;B2;phrase;;Details;
one by one;;;B2;phrase;;Details;
one at a time;;;B2;phrase;;Details;
one after another;;;B2;phrase;;Details;
one way or another;;;B2;phrase;;Details;
one way or the other;;;B2;phrase;;Details;
the other way round/around;;;B2;phrase;;Details;
out of control;;;B2;phrase;;Details;
out of nowhere;;;B2;phrase;;Details;
be out of practice;;;B2;phrase;;Details;
the outside;;;B2;phrase;;Details;
over and over (again);;;B2;phrase;;Details;
have/play a part in sth;;;B2;phrase;;Details;
pass a law;;;B2;phrase;;Details;
play a part in sth;;;B2;phrase;;Details;
be at/on the point of doing sth;;;B2;phrase;;Details;
up to a point;;;B2;phrase;;Details;
be poor in sth;;;B2;phrase;;Details;
pour into/out/from, etc.;;;B2;phrase;;Details;
to be precise;;;B2;phrase;;Details;
promise to be sth;;;B2;phrase;;Details;
propose to do sth;;;B2;phrase;;Details;
sb's prospects;;;B2;phrase;;Details;
in public;;;B2;phrase;;Details;
range from sth to sth/between sth and sth;;;B2;phrase;;Details;
as regards sth;;;B2;phrase;;Details;
remain a secret/mystery, etc.;;;B2;phrase;;Details;
in return;;;B2;phrase;;Details;
roll down/in/off, etc.;;;B2;phrase;;Details;
round and round;;;B2;phrase;;Details;
rush to do sth;;;B2;phrase;;Details;
"for the sake of sb/sth; for sb's/sth's sake";;;B2;phrase;;Details;
the same;;;B2;phrase;;Details;
scales;;;B2;phrase;;Details;
the club/gay/music, etc. scene;;;B2;phrase;;Details;
be seated;;;B2;phrase;;Details;
the secret;;;B2;phrase;;Details;
It seems...;;;B2;phrase;;Details;
set a record;;;B2;phrase;;Details;
the seventies;;;B2;phrase;;Details;
shake your head;;;B2;phrase;;Details;
a sharp rise/increase/drop, etc.;;;B2;phrase;;Details;
in the short term;;;B2;phrase;;Details;
why should/shouldn't...?;;;B2;phrase;;Details;
side by side;;;B2;phrase;;Details;
the sight of sb/sth;;;B2;phrase;;Details;
the sixties;;;B2;phrase;;Details;
so as to;;;B2;phrase;;Details;
sooner or later;;;B2;phrase;;Details;
special attention/care/treatment;;;B2;phrase;;Details;
better/worse still;;;B2;phrase;;Details;
what struck me/the first thing that struck me...;;;B2;phrase;;Details;
be supposed to be sth;;;B2;phrase;;Details;
be supposed to do sth;;;B2;phrase;;Details;
be/get swept along/away, etc.;;;B2;phrase;;Details;
tend to do sth;;;B2;phrase;;Details;
thanks to sb/sth;;;B2;phrase;;Details;
that's it;;;B2;phrase;;Details;
in theory;;;B2;phrase;;Details;
the whole thing;;;B2;phrase;;Details;
the thirties;;;B2;phrase;;Details;
those who/which/that;;;B2;phrase;;Details;
as though;;;B2;phrase;;Details;
for some time;;;B2;phrase;;Details;
the trouble with sb/sth;;;B2;phrase;;Details;
turn blue/cold/nasty, etc.;;;B2;phrase;;Details;
the twenties;;;B2;phrase;;Details;
under attack/control/investigation, etc.;;;B2;phrase;;Details;
up and down;;;B2;phrase;;Details;
be (of) any/some use;;;B2;phrase;;Details;
be (of) no use;;;B2;phrase;;Details;
be no use doing sth;;;B2;phrase;;Details;
make use of sth;;;B2;phrase;;Details;
make your way;;;B2;phrase;;Details;
all the way;;;B2;phrase;;Details;
"in a way; in some/many ways";;;B2;phrase;;Details;
may/might as well;;;B2;phrase;;Details;
may/might/could well;;;B2;phrase;;Details;
it's just as well;;;B2;phrase;;Details;
or whatever;;;B2;phrase;;Details;
will have;;;B2;phrase;;Details;
wind along/through, etc.;;;B2;phrase;;Details;
the best/worst, etc. yet;;;B2;phrase;;Details;
from/out of nowhere;;IDIOM;B2;phrase;;Details;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
